list-idl-m,8,2,1,48,282888,0
list-none-s,8,2,1,48,300460,0
list-i-s,8,2,1,48,320489,0
list-d-s,8,2,1,48,306985,0
list-l-s,8,2,1,48,327662,0
list-id-s,8,2,1,48,289874,0
list-il-s,8,2,1,48,302382,0
list-dl-s,8,2,1,48,306983,0
list-idl-s,8,2,1,48,384250,0
list-none-m,8,4,1,96,297664,0
list-i-m,8,4,1,96,335627,0
list-d-m,8,4,1,96,393205,0
list-l-m,8,4,1,96,313858,0
list-id-m,8,4,1,96,314591,0
list-il-m,8,4,1,96,321175,0
list-dl-m,8,4,1,96,302177,0
list-idl-m,8,4,1,96,327562,0
list-none-s,8,4,1,96,288325,0
list-i-s,8,4,1,96,303460,0
list-d-s,8,4,1,96,346112,0
list-l-s,8,4,1,96,285316,0
list-id-s,8,4,1,96,308642,0
list-il-s,8,4,1,96,322021,0
list-dl-s,8,4,1,96,312569,0
list-idl-s,8,4,1,96,266243,0
list-none-m,8,8,1,192,308898,0
list-i-m,8,8,1,192,300568,0
list-d-m,8,8,1,192,353562,0
list-l-m,8,8,1,192,334072,0
list-id-m,8,8,1,192,302232,0
list-il-m,8,8,1,192,346040,0
list-dl-m,8,8,1,192,245502,0
list-idl-m,8,8,1,192,332681,0
list-none-s,8,8,1,192,297565,0
list-i-s,8,8,1,192,251899,0
list-d-s,8,8,1,192,298520,0
list-l-s,8,8,1,192,337925,0
list-id-s,8,8,1,192,284283,0
list-il-s,8,8,1,192,362606,0
list-dl-s,8,8,1,192,282409,0
list-idl-s,8,8,1,192,284007,0
list-none-m,8,16,1,384,286353,0
list-i-m,8,16,1,384,316001,0
list-d-m,8,16,1,384,311607,0
list-l-m,8,16,1,384,294207,0
list-id-m,8,16,1,384,306900,0
list-il-m,8,16,1,384,269407,0
list-dl-m,8,16,1,384,267333,0
list-idl-m,8,16,1,384,269650,0
list-none-s,8,16,1,384,295346,0
list-i-s,8,16,1,384,250148,0
list-d-s,8,16,1,384,286371,0
list-l-s,8,16,1,384,330247,0
list-id-s,8,16,1,384,293978,0
list-il-s,8,16,1,384,252340,0
list-dl-s,8,16,1,384,312174,0
list-idl-s,8,16,1,384,378146,0
list-none-m,8,32,1,768,335147,0
list-i-m,8,32,1,768,320530,0
list-d-m,8,32,1,768,293988,0
list-l-m,8,32,1,768,337119,0
list-id-m,8,32,1,768,339721,0
list-il-m,8,32,1,768,279127,0
list-dl-m,8,32,1,768,302798,0
list-idl-m,8,32,1,768,304413,0
list-none-s,8,32,1,768,332320,0
list-i-s,8,32,1,768,314310,0
list-d-s,8,32,1,768,301574,0
list-l-s,8,32,1,768,305233,0
list-id-s,8,32,1,768,314966,0
list-il-s,8,32,1,768,355512,0
list-dl-s,8,32,1,768,302528,0
list-idl-s,8,32,1,768,294912,0
list-none-m,12,1,1,36,437617,0
list-i-m,12,1,1,36,422744,0
list-d-m,12,1,1,36,479588,0
list-l-m,12,1,1,36,466554,0
list-id-m,12,1,1,36,497618,0
list-il-m,12,1,1,36,486600,0
list-dl-m,12,1,1,36,519327,0
list-idl-m,12,1,1,36,503442,0
list-none-s,12,1,1,36,426262,0
list-i-s,12,1,1,36,478299,0
list-d-s,12,1,1,36,472232,0
list-l-s,12,1,1,36,447388,0
list-id-s,12,1,1,36,364262,0
list-il-s,12,1,1,36,490295,0
list-dl-s,12,1,1,36,454877,0
list-idl-s,12,1,1,36,449890,0
list-none-m,12,2,1,72,454166,0
list-i-m,12,2,1,72,502285,0
list-d-m,12,2,1,72,499763,0
list-l-m,12,2,1,72,447647,0
list-id-m,12,2,1,72,465053,0
list-il-m,12,2,1,72,453038,0
list-dl-m,12,2,1,72,467800,0
list-idl-m,12,2,1,72,497301,0
list-none-s,12,2,1,72,467031,0
list-i-s,12,2,1,72,395730,0
list-d-s,12,2,1,72,458790,0
list-l-s,12,2,1,72,476945,0
list-id-s,12,2,1,72,449429,0
list-il-s,12,2,1,72,433026,0
list-dl-s,12,2,1,72,452783,0
list-idl-s,12,2,1,72,458302,0
list-none-m,12,4,1,144,472456,0
list-i-m,12,4,1,144,462122,0
list-d-m,12,4,1,144,469196,0
list-l-m,12,4,1,144,453300,0
list-id-m,12,4,1,144,465730,0
list-il-m,12,4,1,144,421978,0
list-dl-m,12,4,1,144,383228,0
list-idl-m,12,4,1,144,479112,0
list-none-s,12,4,1,144,462087,0
list-i-s,12,4,1,144,431364,0
list-d-s,12,4,1,144,470501,0
list-l-s,12,4,1,144,451943,0
list-id-s,12,4,1,144,491317,0
list-il-s,12,4,1,144,445897,0
list-dl-s,12,4,1,144,447405,0
list-idl-s,12,4,1,144,423862,0
list-none-m,12,8,1,288,432727,0
list-i-m,12,8,1,288,383890,0
list-d-m,12,8,1,288,426089,0
list-l-m,12,8,1,288,460577,0
list-id-m,12,8,1,288,494787,0
list-il-m,12,8,1,288,457936,0
list-dl-m,12,8,1,288,479340,0
list-idl-m,12,8,1,288,463059,0
list-none-s,12,8,1,288,459908,0
list-i-s,12,8,1,288,404100,0
list-d-s,12,8,1,288,462645,0
list-l-s,12,8,1,288,455956,0
list-id-s,12,8,1,288,443859,0
list-il-s,12,8,1,288,491830,0
list-dl-s,12,8,1,288,468978,0
list-idl-s,12,8,1,288,452288,0
list-none-m,12,16,1,576,421764,0
list-i-m,12,16,1,576,432731,0
list-d-m,12,16,1,576,422294,0
list-l-m,12,16,1,576,479933,0
list-id-m,12,16,1,576,418177,0
list-il-m,12,16,1,576,420264,0
list-dl-m,12,16,1,576,545491,0
list-idl-m,12,16,1,576,450110,0
list-none-s,12,16,1,576,445476,0
list-i-s,12,16,1,576,470185,0
list-d-s,12,16,1,576,459223,0
list-l-s,12,16,1,576,415528,0
list-id-s,12,16,1,576,428966,0
list-il-s,12,16,1,576,496197,0
list-dl-s,12,16,1,576,462602,0
list-idl-s,12,16,1,576,442723,0
list-none-m,12,32,1,1152,495833,0
list-i-m,12,32,1,1152,471790,0
list-d-m,12,32,1,1152,487172,0
list-l-m,12,32,1,1152,479305,0
list-id-m,12,32,1,1152,435827,0
list-il-m,12,32,1,1152,439214,0
list-dl-m,12,32,1,1152,443619,0
list-idl-m,12,32,1,1152,440190,0
list-none-s,12,32,1,1152,443526,0
list-i-s,12,32,1,1152,464804,0
list-d-s,12,32,1,1152,444396,0
list-l-s,12,32,1,1152,471157,0
list-id-s,12,32,1,1152,443440,0
list-il-s,12,32,1,1152,441305,0
list-dl-s,12,32,1,1152,447307,0
list-idl-s,12,32,1,1152,474579,0
list-none-m,1,1000,1,3000,3441885,0
list-none-s,1,1000,1,3000,3314219,0
list-none-m,2,1000,1,6000,4682602,0
list-none-s,2,1000,1,6000,3343319,0
list-none-m,4,1000,1,12000,3406023,0
list-none-s,4,1000,1,12000,4915417,0
list-none-m,8,1000,1,24000,3537947,0
list-none-s,8,1000,1,24000,3645146,0
list-none-m,12,1000,1,36000,3600338,0
list-none-s,12,1000,1,36000,3949259,0
list-none-m,16,1000,1,48000,3782521,0
list-none-s,16,1000,1,48000,3767699,0
list-none-m,24,1000,1,72000,4044579,0
list-none-s,24,1000,1,72000,4099962,0
